Alloy,Doping type,Temperature (K),Doping (cm⁻³),S (µV/K),sigma (S/m),kappa_e (W/(m·K)),ZT_e (-)
Mo2_Os2_AlBi,n,200.0,1e+20,1.2470767514745498,1002040.8305355314,4.747744348236752,6.564693506133644e-05
Mo2_Os2_AlBi,n,300.0,1e+20,2.110355653577535,990938.7646710692,6.875818048253102,0.00019255508917046226
Mo2_Os2_AlBi,n,400.0,1e+20,3.0578462858391657,978976.1068820175,9.069720567895368,0.00040370997216284413
Mo2_Os2_AlBi,n,500.0,1e+20,4.545828102416119,969922.2245590057,11.4612846623604,0.0008743788300496552
Mo2_Os2_AlBi,n,600.0,1e+20,6.60122150547874,964958.3779316508,14.082802294845228,0.001791510511948219
Mo2_Os2_AlBi,n,700.0,1e+20,8.962997543146452,963981.0458578164,16.92118877430563,0.0032036290194490755
Mo2_Os2_AlBi,n,800.0,-1e+20,11.39541009126472,968036.6550427129,20.021430608001264,0.005022808273262895
Mo2_Os2_AlBi,n,900.0,-1e+20,13.670730131890602,973342.0086219702,23.199526181020104,0.007056872684159733
Mo2_Os2_AlBi,n,1000.0,-1e+20,15.597710308295317,980526.0673521822,26.504585395067693,0.00900035892434105
Mo2_Os2_AlBi,n,1100.0,-1e+20,17.137106601183856,989042.7297279098,29.921846798485983,0.010678108799131942
Mo2_Os2_AlBi,n,1200.0,-1e+20,18.30332300394741,998528.0822930384,33.44102936955451,0.012003883722673405
Mo2_Os2_AlBi,n,1300.0,-1e+20,19.127546082697524,1008651.6710859668,37.05120632767416,0.012947941427389557
Mo2_Os2_AlBi,p,100.0,-1e+20,0.5338741663976893,1007539.3035063724,2.4479596374310844,1.1731014094213767e-05
Mo2_Os2_AlBi,p,200.0,-1e+20,1.2470767514745498,1002040.8305355314,4.747744348236752,6.564693506133644e-05
Mo2_Os2_AlBi,p,300.0,-1e+20,2.110355653577535,990938.7646710692,6.875818048253102,0.00019255508917046226
Mo2_Os2_AlBi,p,400.0,-1e+20,3.0578462858391657,978976.1068820175,9.069720567895368,0.00040370997216284413
Mo2_Os2_AlBi,p,500.0,-1e+20,4.545828102416119,969922.2245590057,11.4612846623604,0.0008743788300496552
Mo2_Os2_AlBi,p,600.0,-1e+20,6.60122150547874,964958.3779316508,14.082802294845228,0.001791510511948219
Mo2_Os2_AlBi,p,700.0,-1e+20,8.962997543146452,963981.0458578164,16.92118877430563,0.0032036290194490755
Mo2_Os2_AlBi,p,800.0,1e+20,11.39541009126472,968036.6550427129,20.021430608001264,0.005022808273262895
Mo2_Os2_AlBi,p,900.0,1e+20,13.670730131890602,973342.0086219702,23.199526181020104,0.007056872684159733
Mo2_Os2_AlBi,p,1000.0,1e+20,15.597710308295317,980526.0673521822,26.504585395067693,0.00900035892434105
Mo2_Os2_AlBi,p,1100.0,1e+20,17.137106601183856,989042.7297279098,29.921846798485983,0.010678108799131942
Mo2_Os2_AlBi,p,1200.0,1e+20,18.30332300394741,998528.0822930384,33.44102936955451,0.012003883722673405
Mo2_Os2_AlBi,p,1300.0,1e+20,19.127546082697524,1008651.6710859668,37.05120632767416,0.012947941427389557
Mo2_Os2_AlSb,n,100.0,1e+20,-0.9255754208286046,1201017.253968694,2.946500624441697,3.491936482874748e-05
Mo2_Os2_AlSb,n,200.0,1e+20,-1.8413537649249954,1203244.3747342564,5.840325732623962,0.00013970798670990035
Mo2_Os2_AlSb,n,300.0,-1e+20,-1.5399324619223638,1197439.3402420238,8.723432371710546,9.765415500606557e-05
Mo2_Os2_AlSb,n,400.0,-1e+20,-0.33026242951936524,1197492.1336789469,11.692494905205827,4.468315332017926e-06
Mo2_Os2_AlSb,n,500.0,1e+20,1.4890229172227265,1201226.6393829086,14.835953434511822,8.975987964052233e-05
Mo2_Os2_AlSb,n,600.0,-1e+20,3.631957668149172,1201485.231584618,18.266425434400322,0.0005205922217346088
Mo2_Os2_AlSb,n,700.0,-1e+20,5.88687278728433,1206949.6708246737,21.95427526194433,0.0013336362680724213
Mo2_Os2_AlSb,n,800.0,-1e+20,8.086852003427273,1214892.5668659105,25.915723731914586,0.00245258185397109
Mo2_Os2_AlSb,n,900.0,-1e+20,10.138718615366844,1225027.508190964,30.145125291813674,0.0037595632633241017
Mo2_Os2_AlSb,n,1000.0,-1e+20,11.999635900598163,1237018.9003907936,34.63202552679824,0.005143213819077204
Mo2_Os2_AlSb,n,1100.0,-1e+20,13.664674098349444,1250541.3320972323,39.36191163659638,0.006525489721479312
Mo2_Os2_AlSb,n,1200.0,-1e+20,15.116388188641713,1265320.5318815631,44.31046191662855,0.007830177301016277
Mo2_Os2_AlSb,n,1300.0,-1e+20,16.368967795764977,1281096.1075490117,49.4528470227865,0.00902352764729034
Mo2_Os2_AlSb,p,100.0,-1e+20,-0.9255754208286046,1201017.253968694,2.946500624441697,3.491936482874748e-05
Mo2_Os2_AlSb,p,200.0,-1e+20,-1.8413537649249954,1203244.3747342564,5.840325732623962,0.00013970798670990035
Mo2_Os2_AlSb,p,300.0,1e+20,-1.5399324619223638,1197439.3402420238,8.723432371710546,9.765415500606557e-05
Mo2_Os2_AlSb,p,400.0,1e+20,-0.33026242951936524,1197492.1336789469,11.692494905205827,4.468315332017926e-06
Mo2_Os2_AlSb,p,500.0,-1e+20,1.4890229172227265,1201226.6393829086,14.835953434511822,8.975987964052233e-05
Mo2_Os2_AlSb,p,600.0,1e+20,3.631957668149172,1201485.231584618,18.266425434400322,0.0005205922217346088
Mo2_Os2_AlSb,p,700.0,1e+20,5.88687278728433,1206949.6708246737,21.95427526194433,0.0013336362680724213
Mo2_Os2_AlSb,p,800.0,1e+20,8.086852003427273,1214892.5668659105,25.915723731914586,0.00245258185397109
Mo2_Os2_AlSb,p,900.0,1e+20,10.138718615366844,1225027.508190964,30.145125291813674,0.0037595632633241017
Mo2_Os2_AlSb,p,1000.0,1e+20,11.999635900598163,1237018.9003907936,34.63202552679824,0.005143213819077204
Mo2_Os2_AlSb,p,1100.0,1e+20,13.664674098349444,1250541.3320972323,39.36191163659638,0.006525489721479312
Mo2_Os2_AlSb,p,1200.0,1e+20,15.116388188641713,1265320.5318815631,44.31046191662855,0.007830177301016277
Mo2_Os2_AlSb,p,1300.0,1e+20,16.368967795764977,1281096.1075490117,49.4528470227865,0.00902352764729034
Mo2_Os2_GaAs,n,100.0,1e+20,-2.656080038441563,5561191.865311585,14.018372458233381,0.0002798675848468929
Mo2_Os2_GaAs,n,200.0,1e+20,-5.635787493137518,5651514.617886371,27.910543239133176,0.0012862807769875196
Mo2_Os2_GaAs,n,300.0,1e+20,-7.89690012854286,5673899.567103316,41.6992223123125,0.002545588700268347
Mo2_Os2_GaAs,n,400.0,1e+20,-9.427550142831372,5680511.372071374,55.228084010720636,0.0036566647911869606
Mo2_Os2_GaAs,n,500.0,1e+20,-10.601720245675967,5679142.579838961,68.24932347841535,0.00467635104919713
Mo2_Os2_GaAs,n,600.0,-1e+20,-11.617244904146458,5654409.638740283,80.55653910070212,0.005683868328798567
Mo2_Os2_GaAs,n,700.0,-1e+20,-12.505450128776495,5640695.823600133,92.31963262886461,0.00668860132438032
Mo2_Os2_GaAs,n,800.0,-1e+20,-13.299538399237832,5620990.699068767,103.48373428456681,0.007686062239976416
Mo2_Os2_GaAs,n,900.0,-1e+20,-14.013769760754348,5596718.860829781,114.12499228364415,0.00866772643223264
Mo2_Os2_GaAs,n,1000.0,-1e+20,-14.657310866479406,5569093.456776134,124.32730597582345,0.009623356632950176
Mo2_Os2_GaAs,n,1100.0,-1e+20,-15.243564290568083,5538470.9670548905,134.16749483277408,0.01055135685392623
Mo2_Os2_GaAs,n,1200.0,-1e+20,-15.779243678213598,5506035.406265314,143.71681748425138,0.011446824394864195
Mo2_Os2_GaAs,n,1300.0,-1e+20,-16.272172251889234,5472545.977052789,153.03267311339104,0.012309479025202682
Mo2_Os2_GaAs,p,100.0,-1e+20,-2.656080038441563,5561191.865311585,14.018372458233381,0.0002798675848468929
Mo2_Os2_GaAs,p,200.0,-1e+20,-5.635787493137518,5651514.617886371,27.910543239133176,0.0012862807769875196
Mo2_Os2_GaAs,p,300.0,-1e+20,-7.89690012854286,5673899.567103316,41.6992223123125,0.002545588700268347
Mo2_Os2_GaAs,p,400.0,-1e+20,-9.427550142831372,5680511.372071374,55.228084010720636,0.0036566647911869606
Mo2_Os2_GaAs,p,500.0,-1e+20,-10.601720245675967,5679142.579838961,68.24932347841535,0.00467635104919713
Mo2_Os2_GaAs,p,600.0,1e+20,-11.617244904146458,5654409.638740283,80.55653910070212,0.005683868328798567
Mo2_Os2_GaAs,p,700.0,1e+20,-12.505450128776495,5640695.823600133,92.31963262886461,0.00668860132438032
Mo2_Os2_GaAs,p,800.0,1e+20,-13.299538399237832,5620990.699068767,103.48373428456681,0.007686062239976416
Mo2_Os2_GaAs,p,900.0,1e+20,-14.013769760754348,5596718.860829781,114.12499228364415,0.00866772643223264
Mo2_Os2_GaAs,p,1000.0,1e+20,-14.657310866479406,5569093.456776134,124.32730597582345,0.009623356632950176
Mo2_Os2_GaAs,p,1100.0,1e+20,-15.243564290568083,5538470.9670548905,134.16749483277408,0.01055135685392623
Mo2_Os2_GaAs,p,1200.0,1e+20,-15.779243678213598,5506035.406265314,143.71681748425138,0.011446824394864195
Mo2_Os2_GaAs,p,1300.0,1e+20,-16.272172251889234,5472545.977052789,153.03267311339104,0.012309479025202682
Mo2_Os2_GaBi,n,100.0,-1e+20,-2.5993231099498897,896153.2208099143,2.163583870640229,0.0002798524226403352
Mo2_Os2_GaBi,n,200.0,-1e+20,-5.734598683540836,885067.0541624847,4.075996295348115,0.0014281652157184656
Mo2_Os2_GaBi,n,300.0,-1e+20,-7.008077442363789,866560.3986074767,5.786340704682629,0.002206550522659307
Mo2_Os2_GaBi,n,400.0,-1e+20,-6.2597672032729195,847833.8794622784,7.534099399513354,0.0017638261514599887
Mo2_Os2_GaBi,n,500.0,-1e+20,-3.8097182313771136,832639.2618621677,9.49774220006997,0.0006361978910421507
Mo2_Os2_GaBi,n,600.0,1e+20,0.3597518959468549,823708.2631692141,11.68025297382682,5.476191249858435e-06
Mo2_Os2_GaBi,n,700.0,1e+20,4.377477325498779,818028.3501652038,14.186862508475878,0.0007734421674182671
Mo2_Os2_GaBi,n,800.0,-1e+20,8.529748610157872,817148.8393242819,17.0147196406803,0.0027953669187805942
Mo2_Os2_GaBi,n,900.0,-1e+20,12.488276803127627,820520.2179272227,19.945461917321555,0.0057742120695119074
Mo2_Os2_GaBi,n,1000.0,-1e+20,15.834538496708447,826787.0675079842,23.02424036200573,0.009003662036104873
Mo2_Os2_GaBi,n,1100.0,-1e+20,18.483568501355055,835141.6739860635,26.226934938948286,0.011966770019612251
Mo2_Os2_GaBi,n,1200.0,-1e+20,20.48446584833145,845045.0856010647,29.542382401460745,0.014403395918039965
Mo2_Os2_GaBi,n,1300.0,-1e+20,21.90028313903068,855986.6303515756,32.95638217853622,0.016194601381841638
Mo2_Os2_GaBi,p,100.0,1e+20,-2.5993231099498897,896153.2208099143,2.163583870640229,0.0002798524226403352
Mo2_Os2_GaBi,p,200.0,1e+20,-5.734598683540836,885067.0541624847,4.075996295348115,0.0014281652157184656
Mo2_Os2_GaBi,p,300.0,1e+20,-7.008077442363789,866560.3986074767,5.786340704682629,0.002206550522659307
Mo2_Os2_GaBi,p,400.0,1e+20,-6.2597672032729195,847833.8794622784,7.534099399513354,0.0017638261514599887
Mo2_Os2_GaBi,p,500.0,1e+20,-3.8097182313771136,832639.2618621677,9.49774220006997,0.0006361978910421507
Mo2_Os2_GaBi,p,600.0,-1e+20,0.3597518959468549,823708.2631692141,11.68025297382682,5.476191249858435e-06
Mo2_Os2_GaBi,p,700.0,-1e+20,4.377477325498779,818028.3501652038,14.186862508475878,0.0007734421674182671
Mo2_Os2_GaBi,p,800.0,1e+20,8.529748610157872,817148.8393242819,17.0147196406803,0.0027953669187805942
Mo2_Os2_GaBi,p,900.0,1e+20,12.488276803127627,820520.2179272227,19.945461917321555,0.0057742120695119074
Mo2_Os2_GaBi,p,1000.0,1e+20,15.834538496708447,826787.0675079842,23.02424036200573,0.009003662036104873
Mo2_Os2_GaBi,p,1100.0,1e+20,18.483568501355055,835141.6739860635,26.226934938948286,0.011966770019612251
Mo2_Os2_GaBi,p,1200.0,1e+20,20.48446584833145,845045.0856010647,29.542382401460745,0.014403395918039965
Mo2_Os2_GaBi,p,1300.0,1e+20,21.90028313903068,855986.6303515756,32.95638217853622,0.016194601381841638
Mo2_Os2_GaSb,n,100.0,1e+20,-3.598894325730726,1265330.6496889533,3.108254822608925,0.0005272609418683616
Mo2_Os2_GaSb,n,200.0,1e+20,-4.497004187624323,1265805.1923099237,6.171226033825692,0.0008296062186245552
Mo2_Os2_GaSb,n,300.0,1e+20,-6.264824292967066,1264365.294621551,9.183452219228938,0.0016210844520881502
Mo2_Os2_GaSb,n,400.0,1e+20,-6.173560305684457,1263193.3448171923,12.208551266777015,0.00157738271931892
Mo2_Os2_GaSb,n,500.0,1e+20,-4.332603386467195,1263075.8916833182,15.353136860753603,0.000772147373531133
Mo2_Os2_GaSb,n,600.0,1e+20,-1.7133337728221107,1264728.4904344052,18.67520715319281,0.00011927984767437261
Mo2_Os2_GaSb,n,700.0,-1e+20,1.6387331647450007,1262099.0045495348,22.225393404333825,0.00010674769186496777
Mo2_Os2_GaSb,n,800.0,-1e+20,4.092880555768654,1268251.4046062261,26.010640023470376,0.0006534350731936414
Mo2_Os2_GaSb,n,900.0,-1e+20,6.255593231510656,1276011.3658136982,30.039633239933693,0.0014960269887816739
Mo2_Os2_GaSb,n,1000.0,-1e+20,8.13478880683543,1285058.230379608,34.31568743822778,0.0024781219176664127
Mo2_Os2_GaSb,n,1100.0,-1e+20,9.744855583893978,1295249.990381754,38.82975949288759,0.003484435237690568
Mo2_Os2_GaSb,n,1200.0,-1e+20,11.109707204655061,1306408.526512977,43.56386936696646,0.004441595780011791
Mo2_Os2_GaSb,n,1300.0,-1e+20,12.233700700841977,1318472.7444234386,48.490275614928066,0.005290242237033779
Mo2_Os2_GaSb,p,100.0,-1e+20,-3.598894325730726,1265330.6496889533,3.108254822608925,0.0005272609418683616
Mo2_Os2_GaSb,p,200.0,-1e+20,-4.497004187624323,1265805.1923099237,6.171226033825692,0.0008296062186245552
Mo2_Os2_GaSb,p,300.0,-1e+20,-6.264824292967066,1264365.294621551,9.183452219228938,0.0016210844520881502
Mo2_Os2_GaSb,p,400.0,-1e+20,-6.173560305684457,1263193.3448171923,12.208551266777015,0.00157738271931892
Mo2_Os2_GaSb,p,500.0,-1e+20,-4.332603386467195,1263075.8916833182,15.353136860753603,0.000772147373531133
Mo2_Os2_GaSb,p,600.0,-1e+20,-1.7133337728221107,1264728.4904344052,18.67520715319281,0.00011927984767437261
Mo2_Os2_GaSb,p,700.0,1e+20,1.6387331647450007,1262099.0045495348,22.225393404333825,0.00010674769186496777
Mo2_Os2_GaSb,p,800.0,1e+20,4.092880555768654,1268251.4046062261,26.010640023470376,0.0006534350731936414
Mo2_Os2_GaSb,p,900.0,1e+20,6.255593231510656,1276011.3658136982,30.039633239933693,0.0014960269887816739
Mo2_Os2_GaSb,p,1000.0,1e+20,8.13478880683543,1285058.230379608,34.31568743822778,0.0024781219176664127
Mo2_Os2_GaSb,p,1100.0,1e+20,9.744855583893978,1295249.990381754,38.82975949288759,0.003484435237690568
Mo2_Os2_GaSb,p,1200.0,1e+20,11.109707204655061,1306408.526512977,43.56386936696646,0.004441595780011791
Mo2_Os2_GaSb,p,1300.0,1e+20,12.233700700841977,1318472.7444234386,48.490275614928066,0.005290242237033779
Mo2_Os2_InAs,n,100.0,-1e+20,6.972469336289844,1213505.7444390585,3.045188096166882,0.0019373181135631408
Mo2_Os2_InAs,n,200.0,-1e+20,9.652534804222881,1234230.724225796,6.1781963243822275,0.0037226087745016396
Mo2_Os2_InAs,n,300.0,-1e+20,11.473955002992719,1247655.4528909752,9.264211625995147,0.0053190459398354695
Mo2_Os2_InAs,n,400.0,-1e+20,11.950909311792634,1257664.6416783447,12.365823372329338,0.005810368881610866
Mo2_Os2_InAs,n,500.0,-1e+20,11.63149467062964,1265372.8343240554,15.549017528394055,0.0055049909561897805
Mo2_Os2_InAs,n,600.0,-1e+20,10.935169869215372,1272340.9960564307,18.872791584751557,0.00483692880377631
Mo2_Os2_InAs,n,700.0,-1e+20,10.108192154996063,1279213.0632792276,22.360100015139267,0.0040917977798731325
Mo2_Os2_InAs,n,800.0,-1e+20,9.28839831116744,1286511.2575374981,25.999613032781145,0.003415217406710002
Mo2_Os2_InAs,n,900.0,-1e+20,8.54073990176208,1294240.1581660963,29.762666296751007,0.00285480558588503
Mo2_Os2_InAs,n,1000.0,-1e+20,7.886655467071374,1302358.1132244186,33.61623421307089,0.0024097228545250622
Mo2_Os2_InAs,n,1100.0,-1e+20,7.326063256686731,1310814.1666898613,37.530540567218985,0.0020620078783931493
Mo2_Os2_InAs,n,1200.0,-1e+20,6.845318032832437,1319469.3980683275,41.48257947494668,0.001788554073851568
Mo2_Os2_InAs,n,1300.0,-1e+20,6.4257045420357874,1328183.2191057696,45.45602793700878,0.0015683802434477074
Mo2_Os2_InAs,p,100.0,1e+20,6.972469336289844,1213505.7444390585,3.045188096166882,0.0019373181135631408
Mo2_Os2_InAs,p,200.0,1e+20,9.652534804222881,1234230.724225796,6.1781963243822275,0.0037226087745016396
Mo2_Os2_InAs,p,300.0,1e+20,11.473955002992719,1247655.4528909752,9.264211625995147,0.0053190459398354695
Mo2_Os2_InAs,p,400.0,1e+20,11.950909311792634,1257664.6416783447,12.365823372329338,0.005810368881610866
Mo2_Os2_InAs,p,500.0,1e+20,11.63149467062964,1265372.8343240554,15.549017528394055,0.0055049909561897805
Mo2_Os2_InAs,p,600.0,1e+20,10.935169869215372,1272340.9960564307,18.872791584751557,0.00483692880377631
Mo2_Os2_InAs,p,700.0,1e+20,10.108192154996063,1279213.0632792276,22.360100015139267,0.0040917977798731325
Mo2_Os2_InAs,p,800.0,1e+20,9.28839831116744,1286511.2575374981,25.999613032781145,0.003415217406710002
Mo2_Os2_InAs,p,900.0,1e+20,8.54073990176208,1294240.1581660963,29.762666296751007,0.00285480558588503
Mo2_Os2_InAs,p,1000.0,1e+20,7.886655467071374,1302358.1132244186,33.61623421307089,0.0024097228545250622
Mo2_Os2_InAs,p,1100.0,1e+20,7.326063256686731,1310814.1666898613,37.530540567218985,0.0020620078783931493
Mo2_Os2_InAs,p,1200.0,1e+20,6.845318032832437,1319469.3980683275,41.48257947494668,0.001788554073851568
Mo2_Os2_InAs,p,1300.0,1e+20,6.4257045420357874,1328183.2191057696,45.45602793700878,0.0015683802434477074
Mo2_Os2_InBi,n,100.0,-1e+19,0.16006215016188807,6260806.1125955535,15.106071437200882,1.0618324993948785e-06
Mo2_Os2_InBi,n,200.0,-1e+20,-3.219994835870164,6195628.68967406,29.334864231104294,0.0004379672593818858
Mo2_Os2_InBi,n,300.0,-1e+20,-5.680396563534599,6128296.7699144585,42.726996841379524,0.0013884044166508917
Mo2_Os2_InBi,n,400.0,-1e+20,-7.57530421452572,6061268.912167455,55.43945890748569,0.0025096012217163998
Mo2_Os2_InBi,n,500.0,-1e+20,-9.285605147391319,5996364.856449571,67.8057415689825,0.003812518930741729
Mo2_Os2_InBi,n,600.0,-1e+20,-10.900493105646127,5936554.435398246,80.11648661054328,0.0052827018254532
Mo2_Os2_InBi,n,700.0,-1e+20,-12.424045286805216,5882328.914385945,92.49065493000255,0.006871879596813584
Mo2_Os2_InBi,n,800.0,-1e+20,-13.792261316884542,5835932.644116926,104.93941276921969,0.00846316059742031
Mo2_Os2_InBi,n,900.0,-1e+20,-15.003498560764179,5795157.423697191,117.35623787331274,0.010004298711292733
Mo2_Os2_InBi,n,1000.0,-1e+20,-16.039646801263064,5759340.628451311,129.63394136681762,0.01142993185314522
Mo2_Os2_InBi,n,1100.0,-1e+20,-16.892591039029853,5728094.568361922,141.67380744331737,0.012691291964411154
Mo2_Os2_InBi,n,1200.0,-1e+20,-17.575857599608984,5699831.460833296,153.3911312881261,0.013774506878294486
Mo2_Os2_InBi,n,1300.0,-1e+20,-18.099402186837935,5673915.235088146,164.73070241202996,0.014668310908165963
Mo2_Os2_InBi,p,100.0,1e+19,0.16006215016188807,6260806.1125955535,15.106071437200882,1.0618324993948785e-06
Mo2_Os2_InBi,p,200.0,1e+20,-3.219994835870164,6195628.68967406,29.334864231104294,0.0004379672593818858
Mo2_Os2_InBi,p,300.0,1e+20,-5.680396563534599,6128296.7699144585,42.726996841379524,0.0013884044166508917
Mo2_Os2_InBi,p,400.0,1e+20,-7.57530421452572,6061268.912167455,55.43945890748569,0.0025096012217163998
Mo2_Os2_InBi,p,500.0,1e+20,-9.285605147391319,5996364.856449571,67.8057415689825,0.003812518930741729
Mo2_Os2_InBi,p,600.0,1e+20,-10.900493105646127,5936554.435398246,80.11648661054328,0.0052827018254532
Mo2_Os2_InBi,p,700.0,1e+20,-12.424045286805216,5882328.914385945,92.49065493000255,0.006871879596813584
Mo2_Os2_InBi,p,800.0,1e+20,-13.792261316884542,5835932.644116926,104.93941276921969,0.00846316059742031
Mo2_Os2_InBi,p,900.0,1e+20,-15.003498560764179,5795157.423697191,117.35623787331274,0.010004298711292733
Mo2_Os2_InBi,p,1000.0,1e+20,-16.039646801263064,5759340.628451311,129.63394136681762,0.01142993185314522
Mo2_Os2_InBi,p,1100.0,1e+20,-16.892591039029853,5728094.568361922,141.67380744331737,0.012691291964411154
Mo2_Os2_InBi,p,1200.0,1e+20,-17.575857599608984,5699831.460833296,153.3911312881261,0.013774506878294486
Mo2_Os2_InBi,p,1300.0,1e+20,-18.099402186837935,5673915.235088146,164.73070241202996,0.014668310908165963
Mo2_Os2_InSb,n,100.0,-1e+20,0.1285784823827978,5221968.31764564,12.303527835651053,7.016833434086299e-07
Mo2_Os2_InSb,n,200.0,1e+20,1.0409275647423624,5154873.548286046,24.393638079990893,4.5794408549209704e-05
Mo2_Os2_InSb,n,300.0,1e+20,1.6090589354417817,5104942.242899214,36.61964340059601,0.00010827841242923975
Mo2_Os2_InSb,n,400.0,-1e+20,1.126450599650518,5070576.733402862,48.69290066819705,5.285377422591282e-05
Mo2_Os2_InSb,n,500.0,1e+20,-0.17081497547330646,5064939.187163258,60.99453563863013,1.211449168604034e-06
Mo2_Os2_InSb,n,600.0,1e+20,-1.6956576098763907,5054204.017433169,73.28797026635063,0.00011897279147737722
Mo2_Os2_InSb,n,700.0,1e+20,-3.434513066134569,5047146.840715274,85.58675992376543,0.00048693135451161057
Mo2_Os2_InSb,n,800.0,1e+20,-5.282670326785202,5042195.757914459,97.77989265616593,0.0011512433934371398
Mo2_Os2_InSb,n,900.0,1e+20,-7.185598600168464,5038862.053354401,109.78149643874364,0.0021329061099238057
Mo2_Os2_InSb,n,1000.0,1e+20,-9.072268724871144,5035901.308747001,121.50895442380214,0.0034111493783489924
Mo2_Os2_InSb,n,1100.0,1e+20,-10.912530712993581,5033049.661851284,132.91696539341834,0.004960145788630097
Mo2_Os2_InSb,n,1200.0,1e+20,-12.66345820237847,5029395.836319929,143.96580315219182,0.006722678804230896
Mo2_Os2_InSb,n,1300.0,1e+20,-14.318575040732819,5025044.940706707,154.64447760743658,0.008660610085635467
Mo2_Os2_InSb,p,100.0,1e+20,0.1285784823827978,5221968.31764564,12.303527835651053,7.016833434086299e-07
Mo2_Os2_InSb,p,200.0,-1e+20,1.0409275647423624,5154873.548286046,24.393638079990893,4.5794408549209704e-05
Mo2_Os2_InSb,p,300.0,-1e+20,1.6090589354417817,5104942.242899214,36.61964340059601,0.00010827841242923975
Mo2_Os2_InSb,p,400.0,1e+20,1.126450599650518,5070576.733402862,48.69290066819705,5.285377422591282e-05
Mo2_Os2_InSb,p,500.0,-1e+20,-0.17081497547330646,5064939.187163258,60.99453563863013,1.211449168604034e-06
Mo2_Os2_InSb,p,600.0,-1e+20,-1.6956576098763907,5054204.017433169,73.28797026635063,0.00011897279147737722
Mo2_Os2_InSb,p,700.0,-1e+20,-3.434513066134569,5047146.840715274,85.58675992376543,0.00048693135451161057
Mo2_Os2_InSb,p,800.0,-1e+20,-5.282670326785202,5042195.757914459,97.77989265616593,0.0011512433934371398
Mo2_Os2_InSb,p,900.0,-1e+20,-7.185598600168464,5038862.053354401,109.78149643874364,0.0021329061099238057
Mo2_Os2_InSb,p,1000.0,-1e+20,-9.072268724871144,5035901.308747001,121.50895442380214,0.0034111493783489924
Mo2_Os2_InSb,p,1100.0,-1e+20,-10.912530712993581,5033049.661851284,132.91696539341834,0.004960145788630097
Mo2_Os2_InSb,p,1200.0,-1e+20,-12.66345820237847,5029395.836319929,143.96580315219182,0.006722678804230896
Mo2_Os2_InSb,p,1300.0,-1e+20,-14.318575040732819,5025044.940706707,154.64447760743658,0.008660610085635467
Mo2_Ru2_AlAs,n,100.0,1e+20,-1.7956647655562366,5496156.937395211,13.802135398199392,0.00012839950919300665
Mo2_Ru2_AlAs,n,200.0,1e+20,-2.3303944895675506,5565031.374998948,27.344812170647497,0.00022104543871322
Mo2_Ru2_AlAs,n,300.0,1e+20,-2.9956724148910627,5576940.802708085,40.92724052379777,0.00036685417521138756
Mo2_Ru2_AlAs,n,400.0,1e+20,-3.4113820236645727,5580958.2959991135,54.29881682680974,0.00047845281638847416
Mo2_Ru2_AlAs,n,500.0,1e+20,-3.8048568212052136,5580067.713976382,67.11930995965766,0.0006017812164495075
Mo2_Ru2_AlAs,n,600.0,1e+20,-4.222315687782516,5572618.385502472,79.20640160811455,0.0007525782661400003
Mo2_Ru2_AlAs,n,700.0,1e+20,-4.673659930055588,5558297.8600476,90.5290283014574,0.0009387851572545264
Mo2_Ru2_AlAs,n,800.0,1e+20,-5.1497960219852015,5537233.205338766,101.13901147761275,0.00116156669671206
Mo2_Ru2_AlAs,n,900.0,1e+20,-5.649829775900091,5510513.955302574,111.1312687618065,0.0014245217010955048
Mo2_Ru2_AlAs,n,1000.0,1e+20,-6.1712237187625645,5479357.578378279,120.60626205408857,0.0017302241396456243
Mo2_Ru2_AlAs,n,1100.0,1e+20,-6.710831683141204,5444758.942344439,129.6526337478443,0.0020803801012438004
Mo2_Ru2_AlAs,n,1200.0,-1e+20,-7.2730163598867605,5401065.65461075,138.28998932026198,0.0024791287878374087
Mo2_Ru2_AlAs,n,1300.0,-1e+20,-7.863871374194029,5362577.480365872,146.69627386351934,0.002938804202899687
Mo2_Ru2_AlAs,p,100.0,-1e+20,-1.7956647655562366,5496156.937395211,13.802135398199392,0.00012839950919300665
Mo2_Ru2_AlAs,p,200.0,-1e+20,-2.3303944895675506,5565031.374998948,27.344812170647497,0.00022104543871322
Mo2_Ru2_AlAs,p,300.0,-1e+20,-2.9956724148910627,5576940.802708085,40.92724052379777,0.00036685417521138756
Mo2_Ru2_AlAs,p,400.0,-1e+20,-3.4113820236645727,5580958.2959991135,54.29881682680974,0.00047845281638847416
Mo2_Ru2_AlAs,p,500.0,-1e+20,-3.8048568212052136,5580067.713976382,67.11930995965766,0.0006017812164495075
Mo2_Ru2_AlAs,p,600.0,-1e+20,-4.222315687782516,5572618.385502472,79.20640160811455,0.0007525782661400003
Mo2_Ru2_AlAs,p,700.0,-1e+20,-4.673659930055588,5558297.8600476,90.5290283014574,0.0009387851572545264
Mo2_Ru2_AlAs,p,800.0,-1e+20,-5.1497960219852015,5537233.205338766,101.13901147761275,0.00116156669671206
Mo2_Ru2_AlAs,p,900.0,-1e+20,-5.649829775900091,5510513.955302574,111.1312687618065,0.0014245217010955048
Mo2_Ru2_AlAs,p,1000.0,-1e+20,-6.1712237187625645,5479357.578378279,120.60626205408857,0.0017302241396456243
