phase,family,alloy,quantity,value_reference,value_mace,error_exact,error_linear,exact_ci_low,exact_ci_high,linear_ci_low,linear_ci_high,linear_minus_exact,relative_difference_percent,unit,error_type
I-42d,X2Y1Y2Z2,Nb2_CoCu_Ga2,kappa_slack,,2.7065136704398154,2.7693374583500154,2.7693374583500154,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_CoCu_In2,kappa_slack,,3.5635069361909597,4.617366291360057,4.617366291360057,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_FeNi_Ge2,kappa_slack,,2.883920695440145,2.746859696394654,2.746859696394654,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_FeNi_Sn2,kappa_slack,,4.433886471956512,5.569470714056691,5.569470714056691,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_FePd_Ge2,kappa_slack,,1.5928069831475502,1.390076270513742,1.390076270513742,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_FePt_Ge2,kappa_slack,,2.0680080379472097,1.9719861594315828,1.9719861594315828,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_FePt_Sn2,kappa_slack,,1.1267349869645549,0.9146934579398158,0.9146934579398158,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_IrAu_In2,kappa_slack,,0.35127334685004924,0.25899646273333954,0.25899646273333954,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_OsNi_Ge2,kappa_slack,,1.9905022248764441,1.888632317608974,1.888632317608974,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_OsNi_Sn2,kappa_slack,,2.827019370182737,3.191254303625268,3.191254303625268,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_OsPd_Ge2,kappa_slack,,1.2528177641879183,1.1074136712664502,1.1074136712664502,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_OsPd_Sn2,kappa_slack,,1.080066463265464,0.9084341817157678,0.9084341817157678,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_OsPt_Ge2,kappa_slack,,12.257421671499722,27.790626118583454,27.790626118583454,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_RhCu_Ga2,kappa_slack,,2.4697155756614686,2.763004026809242,2.763004026809242,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_RuNi_Ge2,kappa_slack,,1.9732994468396297,1.8385702258218244,1.8385702258218244,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_RuNi_Sn2,kappa_slack,,2.493797975952479,2.6823603663060864,2.6823603663060864,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_RuPd_Ge2,kappa_slack,,1.225935433863894,1.0850186504820512,1.0850186504820512,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_RuPd_Sn2,kappa_slack,,1.3999250060564854,1.304113908194146,1.304113908194146,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Nb2_RuPt_Ge2,kappa_slack,,1.5976312742969143,1.5471357397316816,1.5471357397316816,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Sc2_CoAu_Sb2,kappa_slack,,0.3079698470285563,0.2036721700443989,0.2036721700443989,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Sc2_IrCu_Sb2,kappa_slack,,0.27308958011360407,0.17489379817566572,0.17489379817566572,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Sc2_RhAu_Bi2,kappa_slack,,1.1303908819492234,1.4248521382108563,1.4248521382108563,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Sc2_RhCu_Sb2,kappa_slack,,3.6634384125077264,5.350397714995676,5.350397714995676,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ta2_FeNi_Ge2,kappa_slack,,3.9516829111188225,4.385506439606312,4.385506439606312,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ta2_FeNi_Sn2,kappa_slack,,9.268448760513811,16.051583510150586,16.051583510150586,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ta2_FePd_Sn2,kappa_slack,,2.2803728264410514,2.3586962839964625,2.3586962839964625,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ta2_FePt_Ge2,kappa_slack,,1.1064992692267073,0.886980868620124,0.886980868620124,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ta2_IrAu_Al2,kappa_slack,,17.291446918042002,47.27260916455561,47.27260916455561,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ta2_OsNi_Ge2,kappa_slack,,1.6442130985868677,1.525674176513518,1.525674176513518,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ta2_OsPt_Ge2,kappa_slack,,0.5336690200073207,0.3942311131011313,0.3942311131011313,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ta2_RhAu_Ga2,kappa_slack,,1.4843915758640986,1.5476130133475354,1.5476130133475354,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ta2_RuNi_Ge2,kappa_slack,,5.098562386370808,7.430507642443977,7.430507642443977,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ta2_RuNi_Sn2,kappa_slack,,2.4220781572664194,2.6111891288826716,2.6111891288826716,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ta2_RuPd_Ge2,kappa_slack,,1.149278147471785,1.0780245313461752,1.0780245313461752,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_CoAu_Ge2,kappa_slack,,2.585888500949598,3.095750585178317,3.095750585178317,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_CoAu_Sn2,kappa_slack,,0.6068184065465732,0.45077924287821786,0.45077924287821786,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_CoCu_Sn2,kappa_slack,,1.8107032738918052,1.7087693535254205,1.7087693535254205,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_FeNi_As2,kappa_slack,,4.861384238135193,5.605644307274542,5.605644307274542,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_FePd_As2,kappa_slack,,1.745484969357142,1.6165011867504437,1.6165011867504437,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_FePt_As2,kappa_slack,,2.421518913753508,2.525673811156562,2.525673811156562,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_FePt_Sb2,kappa_slack,,1.4496689807297543,1.303895043597363,1.303895043597363,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_IrAu_Ge2,kappa_slack,,1.6868155549472212,1.8806852967248762,1.8806852967248762,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_IrCu_Ge2,kappa_slack,,1.1810776770777949,1.0801511106084063,1.0801511106084063,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_IrCu_Sn2,kappa_slack,,1.4538917529019582,1.419323351304474,1.419323351304474,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_OsNi_As2,kappa_slack,,3.1008252889637853,3.591926140522094,3.591926140522094,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_OsNi_Sb2,kappa_slack,,1.3071741018182623,1.083234647192172,1.083234647192172,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_OsPd_As2,kappa_slack,,1.550908278385311,1.5620181362225012,1.5620181362225012,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_OsPt_As2,kappa_slack,,2.2358013536126977,2.4477500753927295,2.4477500753927295,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_RhAu_Ge2,kappa_slack,,2.397831573600935,3.041681049906064,3.041681049906064,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_RhAu_Sn2,kappa_slack,,0.9513127470887848,0.8526009075395571,0.8526009075395571,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_RhCu_Ge2,kappa_slack,,1.5076485878129475,1.4464772940336987,1.4464772940336987,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_RuNi_As2,kappa_slack,,3.6391158133919466,4.403114986503619,4.403114986503619,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_RuNi_Sb2,kappa_slack,,1.3770552330990222,1.1458535486188453,1.1458535486188453,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_RuPd_As2,kappa_slack,,3.992884157270448,6.1330918433854675,6.1330918433854675,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_RuPd_Sb2,kappa_slack,,0.7027538459651549,0.5293699053471403,0.5293699053471403,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Ti2_RuPt_As2,kappa_slack,,2.8628110942703144,3.5523546538287274,3.5523546538287274,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,V2_FeNi_Ge2,kappa_slack,,2.9354463311267853,2.988432256700811,2.988432256700811,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,V2_FePd_Ge2,kappa_slack,,2.3155007150119467,2.643438193872007,2.643438193872007,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,V2_FePt_Ge2,kappa_slack,,4.345346240934681,6.292943601579326,6.292943601579326,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,V2_OsNi_Ge2,kappa_slack,,3.9420372073186405,5.462780948859554,5.462780948859554,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,V2_OsPd_Ge2,kappa_slack,,1.5464294668985237,1.6894104760814155,1.6894104760814155,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,V2_OsPt_Ge2,kappa_slack,,1.7360420766144002,1.8555683372469158,1.8555683372469158,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,V2_RuNi_Ge2,kappa_slack,,5.361674863961894,8.516272764098472,8.516272764098472,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,V2_RuNi_Sn2,kappa_slack,,1.4616932807980374,1.6174721319544605,1.6174721319544605,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,V2_RuPd_Ge2,kappa_slack,,3.0902023046364233,4.54935731824304,4.54935731824304,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,V2_RuPt_Ge2,kappa_slack,,1.910392928082686,2.1852374620554187,2.1852374620554187,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Y2_CoAu_Sb2,kappa_slack,,0.23373067022960653,0.15974707523197987,0.15974707523197987,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Zr2_CoAu_Ge2,kappa_slack,,1.1764525041575749,1.0359163349629832,1.0359163349629832,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Zr2_CoCu_Ge2,kappa_slack,,1.7584240279824241,1.5966997686011322,1.5966997686011322,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Zr2_CoCu_Sn2,kappa_slack,,1.85461088924131,1.6634335454805615,1.6634335454805615,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Zr2_FeNi_Sb2,kappa_slack,,2.94385894376793,3.0874599851789912,3.0874599851789912,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Zr2_IrAu_Ge2,kappa_slack,,0.9346109670168223,0.8398767610315396,0.8398767610315396,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Zr2_IrCu_Sn2,kappa_slack,,0.812374075886912,0.606077874139589,0.606077874139589,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Zr2_OsNi_Sb2,kappa_slack,,0.45871174212579197,0.27878832788390523,0.27878832788390523,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Zr2_RhCu_Ge2,kappa_slack,,2.2315165319707324,2.461347905385113,2.461347905385113,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Zr2_RuNi_As2,kappa_slack,,1.191626143394367,1.0045676061753845,1.0045676061753845,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Zr2_RuNi_Sb2,kappa_slack,,3.099314381073301,3.544161749019148,3.544161749019148,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Zr2_RuPd_As2,kappa_slack,,1.0431981061167432,0.9058357419376807,0.9058357419376807,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Zr2_RuPt_As2,kappa_slack,,1.3406722224772514,1.287359249135143,1.287359249135143,,,,,0.0,0.0,W/mK,saved_uncertainty
I-42d,X2Y1Y2Z2,Zr2_RuPt_Sb2,kappa_slack,,0.8668015966519511,0.6745324021490804,0.6745324021490804,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Hf2_Ni2_AlSb,kappa_slack,,1.4853433690612479,1.4727564800775204,1.4727564800775204,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Hf2_Ni2_GaAs,kappa_slack,,11.055936029587475,21.556086691475322,21.556086691475322,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Hf2_Ni2_GaSb,kappa_slack,,13.825337254903236,32.02223870684551,32.02223870684551,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Hf2_Pt2_AlSb,kappa_slack,,0.3047883832469084,0.2924481744229722,0.2924481744229722,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Nb2_Rh2_GaAs,kappa_slack,,1.309483074748666,1.3530985633658026,1.3530985633658026,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Nb2_Rh2_GaSb,kappa_slack,,0.615605955891029,0.5591362777888297,0.5591362777888297,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Sc2_Cu2_GaBi,kappa_slack,,4.2170920742927915,6.415843903172018,6.415843903172018,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Sc2_Cu2_GaSb,kappa_slack,,2.14944347154793,2.1311878866684375,2.1311878866684375,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Ti2_Ni2_AlAs,kappa_slack,,8.769075001465758,15.859098387344979,15.859098387344979,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Ti2_Pd2_AlSb,kappa_slack,,2.961096250971892,4.774374616470181,4.774374616470181,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Ti2_Pd2_GaSb,kappa_slack,,0.33777487423274105,0.42035842361677744,0.42035842361677744,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Zr2_Ni2_AlAs,kappa_slack,,3.4888366530860235,4.309902907472138,4.309902907472138,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Zr2_Ni2_AlBi,kappa_slack,,1.1930978509708114,1.2617389725134651,1.2617389725134651,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Zr2_Ni2_AlSb,kappa_slack,,2.2791697691842163,2.779512429069628,2.779512429069628,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Zr2_Ni2_GaAs,kappa_slack,,3.7018552571487597,4.035474710604266,4.035474710604266,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Zr2_Ni2_GaBi,kappa_slack,,0.5004479310434327,0.421981189224619,0.421981189224619,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Zr2_Ni2_GaSb,kappa_slack,,7.588264760113492,12.412607869111907,12.412607869111907,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Zr2_Pd2_InSb,kappa_slack,,0.16510083450364726,0.15440332426080192,0.15440332426080192,,,,,0.0,0.0,W/mK,saved_uncertainty
Pmn21,X2Y2Z1Z2,Zr2_Pt2_GaAs,kappa_slack,,1.4834347112690422,1.601836243966575,1.601836243966575,,,,,0.0,0.0,W/mK,saved_uncertainty
