Alloy,Doping type,Temperature (K),Doping (cm⁻³),S (µV/K),sigma (S/m),kappa_e (W/(m·K)),ZT_e (-)
Ti2_Pd2_AlAs,p,900.0,1e+20,41.87554771048275,356274.3186842527,15.589115196410004,0.03606837382784611
Ti2_Pd2_AlAs,p,1000.0,1e+20,44.904679969811696,396252.0954200335,18.123224011171036,0.044087891011578305
Ti2_Pd2_AlAs,p,1100.0,1e+20,46.05804173408993,433765.5079510859,20.695816992755013,0.04890756746194796
Ti2_Pd2_AlAs,p,1200.0,1e+20,45.82582642122153,468797.0763084868,23.315654355302996,0.05066862787539957
Ti2_Pd2_AlAs,p,1300.0,1e+20,44.50988938653981,501294.492483791,25.992163769564026,0.049671454893722246
Ti2_Pd2_AlBi,n,100.0,1e+16,-13.586504939993391,194170.1032757837,0.46320448423026006,0.007737935558061205
Ti2_Pd2_AlBi,n,200.0,1e+20,-20.83127192020559,204305.38583445988,1.1153909489381697,0.01589696694463777
Ti2_Pd2_AlBi,n,300.0,1e+20,-21.794948796773625,220060.02402561615,2.103936659462581,0.014905325205769874
Ti2_Pd2_AlBi,n,400.0,1e+20,-18.146781650706775,242201.40175075582,3.4120102422543277,0.009350299990193524
Ti2_Pd2_AlBi,n,500.0,1e+20,-12.007113388625974,267037.1723554836,4.919635777201743,0.003912785114112361
Ti2_Pd2_AlBi,n,600.0,1e+20,-4.585038626642114,292446.45929462457,6.515118686831609,0.0005661888125220149
Ti2_Pd2_AlBi,n,700.0,1e+16,5.511941902649871,316866.9588923953,8.177157730509187,0.000824103736896755
Ti2_Pd2_AlBi,n,800.0,1e+16,12.18456723395957,341336.1245450668,9.762062586847593,0.004152894228252873
Ti2_Pd2_AlBi,n,900.0,1e+16,17.98672879888908,364305.08865866513,11.30640484414681,0.009381830620815337
Ti2_Pd2_AlBi,n,1000.0,1e+16,22.766560590334226,385687.4855673286,12.81691022478286,0.015597214904780766
Ti2_Pd2_AlBi,n,1100.0,1e+16,26.445404245442806,405434.1513593439,14.309131609751327,0.0217971722091994
Ti2_Pd2_AlBi,n,1200.0,1e+16,29.120539412656484,423656.85977022006,15.80731326576477,0.027273210183113534
Ti2_Pd2_AlBi,n,1300.0,1e+16,30.866844659721533,440412.9336299075,17.335249000630146,0.031467178609051245
Ti2_Pd2_AlBi,p,100.0,1e+20,-15.161699307430945,187504.47203143654,0.45605151083026274,0.00945134224935272
Ti2_Pd2_AlBi,p,200.0,1e+16,-19.54583581343757,198950.17519188183,1.1083876366927303,0.013714852504795294
Ti2_Pd2_AlBi,p,300.0,1e+16,-18.561164592909698,215688.51995485567,2.1172074567600263,0.010529198518131867
Ti2_Pd2_AlBi,p,400.0,1e+16,-14.312799014908725,238890.1632557607,3.442251665765705,0.005686758499987941
Ti2_Pd2_AlBi,p,500.0,1e+16,-8.40517380897301,264776.3097748237,4.962149819302497,0.0018848320325753447
Ti2_Pd2_AlBi,p,600.0,1e+20,1.5838106638258342,290408.7909904949,6.61139730213922,6.611108403961601e-05
Ti2_Pd2_AlBi,p,700.0,1e+20,8.073030300435475,316832.3833474519,8.227210258949805,0.0017569045713678173
Ti2_Pd2_AlBi,p,800.0,1e+20,14.083407536867332,341874.959403201,9.808738086039492,0.005530439358187318
Ti2_Pd2_AlBi,p,900.0,1e+20,19.417090021738634,365277.5383442236,11.347972408792307,0.010922335028682534
Ti2_Pd2_AlBi,p,1000.0,1e+20,23.833744908600607,386964.7210317335,12.850719607899313,0.017105213480287994
Ti2_Pd2_AlBi,p,1100.0,1e+20,27.272976544979397,406966.7122072236,14.334430475773388,0.02322930456527729
Ti2_Pd2_AlBi,p,1200.0,1e+20,29.757831325213527,425355.0848917205,15.821985900057223,0.02856764479866388
Ti2_Pd2_AlBi,p,1300.0,1e+20,31.34681792520655,442157.7477910595,17.33800096717559,0.032576805251724725
Ti2_Pd2_AlSb,n,100.0,1e+20,-35.33085791072168,105866.23612518959,0.32075883322641147,0.04119905116808713
Ti2_Pd2_AlSb,n,200.0,1e+20,-42.97469069977485,139950.3125157864,1.0504859926761068,0.04920838611183761
Ti2_Pd2_AlSb,n,300.0,1e+20,-37.80827204801858,178804.29492452217,2.222196424339858,0.03450566607936499
Ti2_Pd2_AlSb,n,400.0,1e+20,-27.97474614440507,216826.2373498457,3.7469344860187803,0.0181145701781179
Ti2_Pd2_AlSb,n,500.0,1e+20,-16.43737229842317,253161.21883450073,5.482041672055366,0.0062386358041502344
Ti2_Pd2_AlSb,n,600.0,1e+20,-4.2213750412767395,287329.19659514696,7.313450406040597,0.00042006506470094974
Ti2_Pd2_AlSb,n,700.0,1e+16,10.124151138395364,319719.3948527115,9.225361064049073,0.0024865711438002815
Ti2_Pd2_AlSb,n,800.0,1e+16,19.05024597324164,351101.12365155574,11.043267434918166,0.009230512014352335
Ti2_Pd2_AlSb,n,900.0,1e+16,26.321465758062747,380616.6880589086,12.83770060241884,0.018486863414702105
Ti2_Pd2_AlSb,n,1000.0,1e+16,31.83020284601678,408294.7455279661,14.621833596113087,0.028291160748587365
Ti2_Pd2_AlSb,n,1100.0,1e+16,35.7152934081893,434145.01713348896,16.419045369179766,0.03710120777288564
Ti2_Pd2_AlSb,n,1200.0,1e+16,38.1966742267293,458209.1252693839,18.254332777983375,0.04394708946459632
Ti2_Pd2_AlSb,n,1300.0,1e+16,39.49403289724955,480516.6748736243,20.14933809054448,0.04835640414093318
Ti2_Pd2_AlSb,p,100.0,1e+16,-28.18203157419798,99275.66286567696,0.31803423360074445,0.02479211166446365
Ti2_Pd2_AlSb,p,200.0,1e+16,-34.43527279981469,133837.09721501856,1.0716691259631899,0.02961780305139721
Ti2_Pd2_AlSb,p,300.0,1e+16,-30.22865802415131,173767.64097576923,2.267833505754307,0.021004711821430495
Ti2_Pd2_AlSb,p,400.0,1e+16,-21.695871209016143,213220.584598904,3.808499275733316,0.01054118491868614
Ti2_Pd2_AlSb,p,500.0,1e+16,-11.376469253293498,250906.07392815445,5.552375186370149,0.002924269329574412
Ti2_Pd2_AlSb,p,600.0,1e+20,3.59874830807915,285923.99782992824,7.443473054757843,0.00029848958679986253
Ti2_Pd2_AlSb,p,700.0,1e+20,13.091926201383508,320170.7533848509,9.280792653864177,0.004139060028671965
Ti2_Pd2_AlSb,p,800.0,1e+20,21.29081658732414,352239.05967659253,11.090434910847451,0.011517641595930994
Ti2_Pd2_AlSb,p,900.0,1e+20,28.01227791399074,382274.23556841764,12.873782630045191,0.020970472638898754
Ti2_Pd2_AlSb,p,1000.0,1e+20,33.12929752229724,410344.9321700218,14.645378081789689,0.030751969883043986
Ti2_Pd2_AlSb,p,1100.0,1e+20,36.64482660637446,436282.0168056831,16.427890972894257,0.03922866487992849
Ti2_Pd2_AlSb,p,1200.0,1e+20,38.954186048716544,460598.0000956687,18.248872707755876,0.04595952382884164
Ti2_Pd2_AlSb,p,1300.0,1e+20,40.0740313611467,482896.7512138116,20.12940481085987,0.050083280700594486
Ti2_Pd2_GaAs,n,100.0,1e+20,-71.23694613114897,29310.387272110103,0.10652132126845763,0.13963542098555465
Ti2_Pd2_GaAs,n,200.0,1e+20,-48.93892257086443,49042.676250998025,0.5510831906751867,0.042628082786896955
Ti2_Pd2_GaAs,n,300.0,1e+20,-22.37042636325423,78372.24946359184,1.5984032413777645,0.007361151199666299
Ti2_Pd2_GaAs,n,400.0,1e+16,20.561025123593144,114748.09996025072,3.3187032242883396,0.00584691263491094
Ti2_Pd2_GaAs,n,500.0,1e+16,38.392614823400216,158718.43229048894,5.469818190858079,0.021385522319318284
Ti2_Pd2_GaAs,n,600.0,1e+16,53.68265689129612,205996.77835148768,7.896608150790468,0.04510649639810125
Ti2_Pd2_GaAs,n,700.0,1e+16,65.08190353000639,254924.41057308033,10.456539772876495,0.07228396446367537
Ti2_Pd2_GaAs,n,800.0,1e+16,73.2093229863349,304413.31163766026,13.068923820154643,0.09987265186232623
Ti2_Pd2_GaAs,n,900.0,1e+16,78.32284937573571,353310.3983685604,15.704621736723618,0.12420766738462888
Ti2_Pd2_GaAs,n,1000.0,1e+16,81.03373686272244,400783.87218775117,18.361279220048477,0.14333063850857158
Ti2_Pd2_GaAs,n,1100.0,1e+16,81.97723598779804,446490.350259909,21.043246793313497,0.15684784500718527
Ti2_Pd2_GaAs,n,1200.0,1e+16,81.51234016525592,489936.04898902867,23.7656766390341,0.1643679660787596
Ti2_Pd2_GaAs,n,1300.0,1e+16,79.96550859727101,530805.1103163521,26.544118092352708,0.16623235381676713
Ti2_Pd2_GaAs,p,100.0,1e+20,52.89043072292545,22759.508769913944,0.10253422279051805,0.062093801357024685
Ti2_Pd2_GaAs,p,200.0,1e+20,29.00749777647319,43626.79047791013,0.5824819155230977,0.012604375962146802
Ti2_Pd2_GaAs,p,300.0,1e+20,27.409508230422144,75547.91643164579,1.6519762676833405,0.010307240969500744
Ti2_Pd2_GaAs,p,400.0,1e+20,36.92571226476582,115368.69746391331,3.328759859007352,0.018902675435636646
Ti2_Pd2_GaAs,p,500.0,1e+20,49.561720891122604,160409.69165285517,5.462855357578543,0.036063980696804755
Ti2_Pd2_GaAs,p,600.0,1e+20,61.228039932158794,208600.31017555433,7.868499367731533,0.059631399159925
Ti2_Pd2_GaAs,p,700.0,1e+20,70.31891231385877,258239.7021197082,10.40871573523826,0.08587528533378486
Ti2_Pd2_GaAs,p,800.0,1e+20,76.84759029181932,308195.1496453608,13.004989859634719,0.11196087306277905
Ti2_Pd2_GaAs,p,900.0,1e+20,80.84575511897714,357280.36395053944,15.62962306528577,0.13446758241305742
Ti2_Pd2_GaAs,p,1000.0,1e+20,82.97093310465056,405145.9499829914,18.27047276743552,0.15265592498006955
Ti2_Pd2_GaAs,p,1100.0,1e+20,83.4303922360543,450960.0011405735,20.94080720934204,0.16488678886401548
Ti2_Pd2_GaAs,p,1200.0,1e+20,82.622880085839,494418.4943505015,23.65205687599101,0.17124097753738649
Ti2_Pd2_GaAs,p,1300.0,1e+20,80.85422457682938,535346.5970603597,26.416068099906294,0.17223271832281023
Ti2_Pd2_GaBi,n,100.0,1e+20,-32.37346449481001,95336.71035420006,0.26056710534205835,0.03834589961627559
Ti2_Pd2_GaBi,n,200.0,1e+20,-44.06698346784088,109177.23529822977,0.7564630201308636,0.056053280040172945
Ti2_Pd2_GaBi,n,300.0,1e+20,-38.97227552904001,130181.45205402064,1.6279446121650505,0.03643697125189841
Ti2_Pd2_GaBi,n,400.0,1e+20,-26.418469170304803,155329.4179242059,2.870792574615031,0.015105224667013467
Ti2_Pd2_GaBi,n,500.0,1e+20,-10.552385376816554,182599.1458729036,4.408968579988172,0.002305860495891607
Ti2_Pd2_GaBi,n,600.0,1e+16,13.20479060946213,211437.44700175364,6.2087108496992585,0.0035628272064529036
Ti2_Pd2_GaBi,n,700.0,1e+16,26.48838268516266,242014.32211531384,8.019060938720271,0.014822671309913068
Ti2_Pd2_GaBi,n,800.0,1e+16,37.536769683194386,272660.7338003878,9.840101476487819,0.031233942058406808
Ti2_Pd2_GaBi,n,900.0,1e+16,46.301979739363524,303035.45575255016,11.63538691485654,0.050252103530672415
Ti2_Pd2_GaBi,n,1000.0,1e+16,52.73158697093135,332625.41489752755,13.39250716019891,0.06906137574385536
Ti2_Pd2_GaBi,n,1100.0,1e+16,57.197730841687,361177.92968125147,15.119220511149058,0.08596904209472646
Ti2_Pd2_GaBi,n,1200.0,1e+16,59.91203595158019,388161.2495973503,16.834291625299603,0.0993177182503244
Ti2_Pd2_GaBi,n,1300.0,1e+16,61.35247591524283,413759.87445708463,18.557865512914884,0.10910078812774279
Ti2_Pd2_GaBi,p,100.0,1e+16,-27.907404568420205,88166.05874899059,0.24955135364332692,0.02751568910620285
Ti2_Pd2_GaBi,p,200.0,1e+16,-34.68719526605291,103087.1629739639,0.7630123329475574,0.0325118285393931
Ti2_Pd2_GaBi,p,300.0,1e+16,-27.699096720097412,125731.81085645412,1.6633087685765602,0.01739901897519611
Ti2_Pd2_GaBi,p,400.0,1e+16,-15.4187928421495,152503.06997761654,2.9311999644386653,0.0049475919939870544
Ti2_Pd2_GaBi,p,500.0,1e+20,8.586188699201417,181500.65216940665,4.538044190158794,0.001474281212523868
Ti2_Pd2_GaBi,p,600.0,1e+20,20.983622826537168,212667.61003091885,6.264551669095206,0.008968577141438398
Ti2_Pd2_GaBi,p,700.0,1e+20,32.320802746322805,244169.18476810996,8.06437786215197,0.02214023885779674
Ti2_Pd2_GaBi,p,800.0,1e+20,41.978945141310525,275575.9191586868,9.872045349136883,0.03935384334855015
Ti2_Pd2_GaBi,p,900.0,1e+20,49.54773707556043,306397.5152521161,11.651313093964534,0.058103263260368805
Ti2_Pd2_GaBi,p,1000.0,1e+20,55.17490828724143,336350.34424712457,13.392978336683763,0.07645360176288704
Ti2_Pd2_GaBi,p,1100.0,1e+20,59.004804868608964,365045.5914592507,15.104703241427119,0.09255552590977106
Ti2_Pd2_GaBi,p,1200.0,1e+20,61.342667531949076,392300.44466819795,16.804036667294348,0.10541726422755351
Ti2_Pd2_GaBi,p,1300.0,1e+20,62.403304296521014,417752.51415755175,18.514675393052677,0.11422508642321764
Ti2_Pd2_GaSb,n,100.0,1e+20,-41.34507508448285,59872.01848268177,0.20250015820488365,0.050541264449581076
Ti2_Pd2_GaSb,n,200.0,1e+20,-46.82125827852511,86902.67426261934,0.7796703014512189,0.04886954625623342
Ti2_Pd2_GaSb,n,300.0,1e+20,-38.54637189732112,118671.98163100127,1.831160730001386,0.028887502587494722
Ti2_Pd2_GaSb,n,400.0,1e+20,-23.56785933653066,152072.1333309133,3.330567310876935,0.010144524362913883
Ti2_Pd2_GaSb,n,500.0,1e+16,5.855796361436666,185739.7158320519,5.23749561574891,0.0006080272445778501
Ti2_Pd2_GaSb,n,600.0,1e+16,21.28381428948927,222308.79449822404,7.260620730883673,0.008322102574672474
Ti2_Pd2_GaSb,n,700.0,1e+16,35.05751053664565,259192.8910817538,9.354837634762402,0.023836748716426423
Ti2_Pd2_GaSb,n,800.0,1e+16,46.32671557308252,296018.9673618166,11.449800829028534,0.04438892385991371
Ti2_Pd2_GaSb,n,900.0,1e+16,54.88837657441817,332345.57512156357,13.51571925757161,0.06667361761144953
Ti2_Pd2_GaSb,n,1000.0,1e+16,60.912006733131456,367674.1966920658,15.553274559954602,0.08770959962889027
Ti2_Pd2_GaSb,n,1100.0,1e+16,64.7993173232811,401631.19092020974,17.580469381130168,0.10551896265080139
Ti2_Pd2_GaSb,n,1200.0,1e+16,66.95735011971038,433949.899884732,19.622185971367227,0.11897890475627441
Ti2_Pd2_GaSb,n,1300.0,1e+16,67.76424798397129,464534.13041233533,21.702489356249625,0.12777699627980044
Ti2_Pd2_GaSb,p,100.0,1e+16,-20.940695866863223,53778.51780334249,0.20401179155986368,0.011559412912850724
Ti2_Pd2_GaSb,p,200.0,1e+16,-23.81717669166707,81411.00918609419,0.8088452087445636,0.011419005283416083
Ti2_Pd2_GaSb,p,300.0,1e+16,-19.631632458783958,114653.7230901748,1.8863871480863974,0.007027347293140176
Ti2_Pd2_GaSb,p,400.0,1e+16,-9.124934897109702,149794.57519199696,3.3993983354257225,0.0014676198220768659
Ti2_Pd2_GaSb,p,500.0,1e+20,17.03517751526562,186207.70416479095,5.280858222266949,0.00511630550201186
Ti2_Pd2_GaSb,p,600.0,1e+20,29.346863708927128,223872.1974439025,7.292056201984406,0.015864441792151136
Ti2_Pd2_GaSb,p,700.0,1e+20,41.02700245781869,261694.03884805713,9.370291488258273,0.03290624627916354
Ti2_Pd2_GaSb,p,800.0,1e+20,50.680661171558505,299204.425857418,11.447869431912997,0.05370539026624913
Ti2_Pd2_GaSb,p,900.0,1e+20,58.0193898208326,335942.4190422666,13.497709124096268,0.07540386442895783
Ti2_Pd2_GaSb,p,1000.0,1e+20,63.24513298844395,371614.202996997,15.520114583391214,0.09577487662798079
Ti2_Pd2_GaSb,p,1100.0,1e+20,66.50961467511297,405671.55265513173,17.53431378597953,0.11257639278009078
Ti2_Pd2_GaSb,p,1200.0,1e+20,68.26181556094711,438105.69062082627,19.56236053209351,0.1252260124988847
Ti2_Pd2_GaSb,p,1300.0,1e+20,68.74097067769809,468598.15947216743,21.631302233200373,0.13307380849383926
Ti2_Pd2_InAs,n,100.0,1e+20,-19.316058883362725,92449.71989225305,0.24078987107341634,0.01432532312356593
Ti2_Pd2_InAs,n,200.0,1e+20,-8.608264882755927,103475.45071063061,0.7858582013333605,0.0019514362881835198
Ti2_Pd2_InAs,n,300.0,1e+16,19.85647039493762,127463.87488502741,1.9049028138241528,0.007914794684881571
Ti2_Pd2_InAs,n,400.0,1e+16,39.195698477049284,164405.02593335664,3.527875213899898,0.02863773607920009
Ti2_Pd2_InAs,n,500.0,1e+16,54.59632194592762,208034.2825009975,5.50490563266755,0.05632248490662774
Ti2_Pd2_InAs,n,600.0,1e+16,65.68277110865056,255158.65103407038,7.67463580080323,0.0860610631398054
Ti2_Pd2_InAs,n,700.0,1e+16,73.14663628104516,303402.2185611092,9.918030430067171,0.11457241691088996
Ti2_Pd2_InAs,n,800.0,1e+16,77.66723714439873,350858.5636106523,12.162889816017413,0.13920697881287714
Ti2_Pd2_InAs,n,900.0,1e+16,79.96594531775649,396292.1943935637,14.371209779540143,0.15869924113826206
Ti2_Pd2_InAs,n,1000.0,1e+16,80.6587525043366,439186.89124329714,16.52571150461125,0.1728988893920315
Ti2_Pd2_InAs,n,1100.0,1e+16,80.07229354550572,478873.15903097956,18.63192595904012,0.18126750939325229
Ti2_Pd2_InAs,n,1200.0,1e+16,78.52303647248256,515117.1380706215,20.704267732816394,0.1840863305709053
Ti2_Pd2_InAs,n,1300.0,1e+16,76.27298703125639,548057.0735728001,22.759287893596635,0.18211762569743997
Ti2_Pd2_InAs,p,100.0,1e+16,-17.04835648057345,85815.34352557415,0.2376699604394247,0.010494353451630375
Ti2_Pd2_InAs,p,200.0,1e+20,8.677048291376876,98905.13348316289,0.8089464768453362,0.0018410817378946998
Ti2_Pd2_InAs,p,300.0,1e+20,28.66017957541941,127952.97785101451,1.9152602722325198,0.016462722836462364
Ti2_Pd2_InAs,p,400.0,1e+20,46.046573280386234,166284.58627461086,3.5284112787051463,0.03996938042735294
Ti2_Pd2_InAs,p,500.0,1e+20,59.749454952124545,210947.42080612457,5.491959117758451,0.06856221256584122
Ti2_Pd2_InAs,p,600.0,1e+20,69.2860133008161,258644.14197855303,7.649239206077276,0.09739278845438754
Ti2_Pd2_InAs,p,700.0,1e+20,75.69986010287049,307286.5643274084,9.881856251651017,0.1247364079683874
Ti2_Pd2_InAs,p,800.0,1e+20,79.51826200694897,355035.48306275066,12.117157292111207,0.1482158878110139
Ti2_Pd2_InAs,p,900.0,1e+20,81.35151954626913,400741.07183907815,14.315619216183903,0.16673530402330877
Ti2_Pd2_InAs,p,1000.0,1e+20,81.6608682299467,443636.31631686556,16.46274904265618,0.1797019206372935
Ti2_Pd2_InAs,p,1100.0,1e+20,80.79720102641046,483216.6417731329,18.56222300274426,0.1869378375167674
Ti2_Pd2_InAs,p,1200.0,1e+20,79.06591481124265,519428.4663277215,20.625475071587257,0.18892160762390411
Ti2_Pd2_InAs,p,1300.0,1e+20,76.67892449655405,552278.3110474922,22.671102464084015,0.18620044998239044
Ti2_Pd2_InBi,n,100.0,1e+20,-124.83516506290108,23665.688320419922,0.05262198870444837,0.7008511062294409
Ti2_Pd2_InBi,n,200.0,1e+20,-138.80878666110758,29783.203941609292,0.2861863270429274,0.401038849957288
Ti2_Pd2_InBi,n,300.0,1e+20,-84.44123369744248,46998.52697995,1.013431080947037,0.09920199846799065
Ti2_Pd2_InBi,n,400.0,1e+20,-34.26837601544006,70730.8247300296,2.1950215534993016,0.015136203972396782
Ti2_Pd2_InBi,n,500.0,1e+16,27.655858813705805,99103.17850811237,3.7157956848370053,0.010199527678353295
Ti2_Pd2_InBi,n,600.0,1e+16,47.90091097682549,131586.9245334314,5.319425983298863,0.03405546091341685
Ti2_Pd2_InBi,n,700.0,1e+16,62.79610099378488,165680.57097027398,6.987384554384021,0.06545161024283805
Ti2_Pd2_InBi,n,800.0,1e+16,72.71276597701451,200514.31556304192,8.674754334883255,0.09776862725319659
Ti2_Pd2_InBi,n,900.0,1e+16,78.6519804465267,235285.77012804672,10.373009494184817,0.1262852770714605
Ti2_Pd2_InBi,n,1000.0,1e+16,81.73693473765465,269577.1774165318,12.08910822773629,0.14897916989014173
Ti2_Pd2_InBi,n,1100.0,1e+16,82.38071952216573,302354.17763914465,13.854414079399376,0.16291897039009606
Ti2_Pd2_InBi,n,1200.0,1e+16,81.44903489018576,333594.3237669832,15.684933440692115,0.1693125316321292
Ti2_Pd2_InBi,n,1300.0,1e+16,79.33290882398902,362913.5389970914,17.604934634523428,0.1686626279130637
Ti2_Pd2_InBi,p,100.0,1e+20,174.38786442985983,10717.73041693738,0.036574574396290103,0.8911607832278168
Ti2_Pd2_InBi,p,200.0,1e+20,99.43068885628917,21170.08997477716,0.35945019395017413,0.11645412421008254
Ti2_Pd2_InBi,p,300.0,1e+20,48.207093669868186,42544.785117717416,1.12589878496654,0.02634451073988798
Ti2_Pd2_InBi,p,400.0,1e+20,41.98980948349518,70144.0194557063,2.274025734982222,0.021754197797038105
Ti2_Pd2_InBi,p,500.0,1e+20,50.459370716595735,101283.74926401979,3.6987728925130408,0.03486067305917949
Ti2_Pd2_InBi,p,600.0,1e+20,61.71475906939188,134647.36304327266,5.280372105285441,0.05827236582091431
Ti2_Pd2_InBi,p,700.0,1e+20,71.59688137001986,169431.1356903634,6.929187837666532,0.08773990074590564
Ti2_Pd2_InBi,p,800.0,1e+20,78.46499799968451,204685.05227677862,8.60258839386377,0.11719225403515264
Ti2_Pd2_InBi,p,900.0,1e+20,82.586810944626,239753.07621605194,10.288848020131844,0.14304126366865613
Ti2_Pd2_InBi,p,1000.0,1e+20,84.35280217554953,273953.04137636645,11.999448346049434,0.16244781501381172
Ti2_Pd2_InBi,p,1100.0,1e+20,84.31592604172194,306863.32027232373,13.75312891973904,0.17448390785123893
Ti2_Pd2_InBi,p,1200.0,1e+20,82.882715390313,338038.8410750159,15.574410670583026,0.1789221754183629
Ti2_Pd2_InBi,p,1300.0,1e+20,80.41079091499515,367162.4500696617,17.486903033582205,0.17648889230274373
Ti2_Pd2_InSb,n,100.0,1e+20,-135.20795202073518,20933.980543506743,0.051550072893220285,0.7423812622500275
Ti2_Pd2_InSb,n,200.0,1e+20,-104.10482242925741,27735.774590758647,0.3477183010721186,0.17289579910202896
Ti2_Pd2_InSb,n,300.0,1e+20,-27.135039460481067,48843.217368105914,1.2288145915447493,0.008780112361102483
Ti2_Pd2_InSb,n,400.0,1e+16,46.72811662926903,80204.43467676525,2.6606085863670743,0.026328974229907
Ti2_Pd2_InSb,n,500.0,1e+16,66.63667508834779,119079.12417174938,4.393484974919164,0.06017597410941276
Ti2_Pd2_InSb,n,600.0,1e+16,80.66949740041991,161558.1108387883,6.321010613281087,0.09979578513584868
Ti2_Pd2_InSb,n,700.0,1e+16,89.58552044625985,205904.65802907804,8.332663071737224,0.13882127599272667
Ti2_Pd2_InSb,n,800.0,1e+16,94.4782830480329,250595.9962363992,10.368011108956372,0.1725967627018498
Ti2_Pd2_InSb,n,900.0,1e+16,96.4701372284017,294543.00709964667,12.399566521957942,0.19896217302408803
Ti2_Pd2_InSb,n,1000.0,1e+16,96.3382360604535,336866.4379584843,14.424077510573335,0.21675397827262105
Ti2_Pd2_InSb,n,1100.0,1e+16,94.69886609242229,377033.37527088495,16.450137801598068,0.22609580189187856
Ti2_Pd2_InSb,n,1200.0,1e+16,91.91299449300357,414322.43853774254,18.50331011362859,0.22699908338142066
Ti2_Pd2_InSb,n,1300.0,1e+16,88.44254354900113,449171.31683931215,20.588016086366093,0.22185198400355627
Ti2_Pd2_InSb,p,100.0,1e+20,132.41297234310022,15074.897767251312,0.04490148557643836,0.5886467283976147
Ti2_Pd2_InSb,p,200.0,1e+20,99.44950394683526,23840.456425388464,0.3904342723863296,0.12078190376673406
Ti2_Pd2_InSb,p,300.0,1e+20,67.80192547394542,48315.102983340614,1.2747694560845215,0.05227048983170892
Ti2_Pd2_InSb,p,400.0,1e+20,70.35800101870923,82258.97340573315,2.642256089905036,0.06164464457805168
Ti2_Pd2_InSb,p,500.0,1e+20,80.04166632905729,122005.07163830986,4.354260119439786,0.08975646945852687
Ti2_Pd2_InSb,p,600.0,1e+20,89.06909792834183,165357.48095517777,6.259890045674368,0.1257368282393544
Ti2_Pd2_InSb,p,700.0,1e+20,94.95333763890424,210268.90851143817,8.255614780299808,0.16074747147298832
Ti2_Pd2_InSb,p,800.0,1e+20,98.01645719539941,255288.04153083763,10.279904013713429,0.19086636423594572
Ti2_Pd2_InSb,p,900.0,1e+20,98.8723820473421,299397.84639242385,12.303140433500738,0.21410420405306457
Ti2_Pd2_InSb,p,1000.0,1e+20,98.0185956953686,341774.8541401137,14.320293112873975,0.22930057908140908
Ti2_Pd2_InSb,p,1100.0,1e+20,95.8919179886163,381861.8317975953,16.340226124575352,0.23637681961533255
Ti2_Pd2_InSb,p,1200.0,1e+20,92.77026414885142,418920.5975698155,18.389072774649232,0.23527225510724556
Ti2_Pd2_InSb,p,1300.0,1e+20,89.06617710781829,453489.62083537056,20.46986048850244,0.22846593005425309
Ti2_Pt2_AlAs,n,100.0,1e+20,-4.213941409821291,403245.38679148746,1.0352831106847815,0.0006916514064888238
Ti2_Pt2_AlAs,n,200.0,1e+16,2.249152537431185,421667.17640194925,2.480105300263849,0.00017201546409969173
Ti2_Pt2_AlAs,n,300.0,1e+16,11.100563969856717,456590.16766713,4.548612288109697,0.0037107267695156076
Ti2_Pt2_AlAs,n,400.0,1e+16,21.41346737599982,502742.30339958536,7.133647864421394,0.012926106998765046
Ti2_Pt2_AlAs,n,500.0,1e+16,30.632354565535163,554746.3053034315,10.076535013365579,0.02582937901243277
Ti2_Pt2_AlAs,n,600.0,1e+16,38.13233499865945,609484.8474934907,13.275518383091352,0.04005433026057455
Ti2_Pt2_AlAs,n,700.0,1e+16,43.48301327708546,664058.4507005056,16.676430840437813,0.05270362717910796
Ti2_Pt2_AlAs,n,800.0,1e+16,47.07634999592302,717670.9091502869,20.252575583540285,0.06282617704044258
Ti2_Pt2_AlAs,n,900.0,1e+16,49.132844864147806,769309.1706447223,23.98655281051079,0.06968180674761608
Ti2_Pt2_AlAs,n,1000.0,1e+16,49.973275581341056,818733.9024227039,27.858424503323942,0.07339421946816244
Ti2_Pt2_AlAs,n,1100.0,1e+16,49.795750704070805,865311.9333142476,31.85151341159523,0.07410028421717049
Ti2_Pt2_AlAs,n,1200.0,1e+16,48.8473628519472,909172.0421751272,35.938397572676585,0.07243539854386385
Ti2_Pt2_AlAs,n,1300.0,1e+16,47.265470496983674,949887.4618463479,40.10119407328839,0.06879330486133771
Ti2_Pt2_AlAs,p,100.0,1e+16,-3.3492425664433036,401352.1566687927,1.0360939956645052,0.00043452988275671746
Ti2_Pt2_AlAs,p,200.0,1e+20,3.585558194190267,421469.4615349774,2.486178710932297,0.000435890411651598
Ti2_Pt2_AlAs,p,300.0,1e+20,12.773843446607048,457582.8171644283,4.560873897152093,0.004911182538817778
Ti2_Pt2_AlAs,p,400.0,1e+20,22.96797210159487,504693.42184339237,7.146093926692319,0.014902674618636529
Ti2_Pt2_AlAs,p,500.0,1e+20,32.00458201838933,557480.9121720471,10.084602691836615,0.028311672955113425
Ti2_Pt2_AlAs,p,600.0,1e+20,39.27058069438107,612774.0381532094,13.275403001958743,0.04271088200363181
Ti2_Pt2_AlAs,p,700.0,1e+20,44.41174336972018,667697.6135441434,16.665970892591414,0.055314996372072316
Ti2_Pt2_AlAs,p,800.0,1e+20,47.83119021309963,721519.906613308,20.230101929821895,0.06527736411216459
